ts,host,git,np,dist,cipher,run,time,rc,logfile
results/.last_run_np_8_dynamic_middle_r4.log,,,,,,,,
2025-10-07T19:45:16Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,5,18.878456,0
results/.last_run_np_8_dynamic_middle_r5.log,,,,,,,,
2025-10-07T19:45:35Z,Desktop-EZ,1d2ca7a,8,dynamic,late,1,36.386269,0
results/.last_run_np_8_dynamic_late_r1.log,,,,,,,,
2025-10-07T19:46:11Z,Desktop-EZ,1d2ca7a,8,dynamic,late,2,36.867254,0
results/.last_run_np_8_dynamic_late_r2.log,,,,,,,,
2025-10-07T19:46:47Z,Desktop-EZ,1d2ca7a,8,dynamic,late,3,36.115758,0
results/.last_run_np_8_dynamic_late_r3.log,,,,,,,,
2025-10-07T19:47:23Z,Desktop-EZ,1d2ca7a,8,dynamic,late,4,35.821484,0
results/.last_run_np_8_dynamic_late_r4.log,,,,,,,,
2025-10-07T19:47:59Z,Desktop-EZ,1d2ca7a,8,dynamic,late,5,36.447078,0
results/.last_run_np_8_dynamic_late_r5.log,,,,,,,,
